session_id,timestamp_ms,event_type,value
1776864729,13563,damage_taken,0.5
1776864729,14583,damage_taken,0.5
1776864729,21554,damage_taken,0.25
1776864845,6503,damage_taken,0.5
1776864845,14448,damage_taken,0.5
1776864845,18301,damage_taken,1.0
1776864845,24912,damage_taken,1.0
1776864845,30903,damage_taken,1.0
1776865245,4508,damage_taken,0.25
1776865278,6540,damage_taken,0.25
1776865580,14918,damage_taken,0.25
1776865580,16440,damage_taken,0.5
1776865580,24418,damage_taken,0.5
1776865580,37246,damage_taken,0.25
1776865640,8184,damage_taken,0.5
1776865640,15902,damage_taken,0.25
1776865683,29105,damage_taken,0.25
1776865683,30976,damage_taken,0.25
1776865683,39601,damage_taken,0.25
1776865683,39652,damage_taken,0.25
1776865683,47285,damage_taken,0.25
1776865683,54669,damage_taken,0.5
1776865683,55418,damage_taken,1
1776865683,60941,damage_taken,1.0
1776865683,67121,damage_taken,1.0
1776865683,74709,damage_taken,1
1776865683,74709,damage_taken,1
1776865794,4224,damage_taken,0.5
1776865794,26731,damage_taken,0.5
1776865794,33368,damage_taken,0.5
1776865794,33555,damage_taken,0.5
1776865794,36376,damage_taken,0.5
1776865794,39368,damage_taken,0.25
1776865794,41597,damage_taken,1.0
1776865794,63029,damage_taken,1
1776865794,65138,damage_taken,1.0
1776865876,5470,damage_taken,0.25
1776865894,8785,damage_taken,0.25
1776865894,9789,damage_taken,0.25
1776865894,11592,damage_taken,0.5
1776865894,13974,damage_taken,0.5
1776865957,23026,damage_taken,0.25
1776865957,35381,damage_taken,0.25
1776865957,54611,damage_taken,1.0
1776869078,6241,damage_taken,0.5
1776869078,16208,damage_taken,1.0
1776869078,18877,damage_taken,0.5
1776869078,22874,damage_taken,0.5
1776869078,30408,damage_taken,1.0
1776869078,31479,damage_taken,1.0
1776869078,33060,damage_taken,1
1776876430,21823,damage_taken,0.5
1776876430,23105,damage_taken,0.25
1776876430,25925,damage_taken,0.5
1776876430,38767,damage_taken,0.25
1776876430,42389,damage_taken,1.0
1776876430,60639,damage_taken,0.25
1776876430,61268,damage_taken,0.25
1776876430,67120,damage_taken,0.25
1776876430,77872,damage_taken,0.25
1776876430,77906,damage_taken,0.25
1776876430,80525,damage_taken,0.5
1776876430,82331,damage_taken,0.25
1776876430,88029,damage_taken,0.25
1776876430,95445,damage_taken,1
1776922675,20953,damage_taken,0.25
1776922675,60579,damage_taken,1.0
1776922675,62263,damage_taken,0.25
1776922675,64134,damage_taken,1.0
1776922675,75638,damage_taken,0.25
1776922675,84383,damage_taken,1.0
1776922675,89995,damage_taken,1
1776922784,209534,damage_taken,1
1776922784,209534,damage_taken,1
1776922784,213229,damage_taken,1
1776922784,213263,damage_taken,1
1776922784,213263,damage_taken,1
1777411092,5765,damage_taken,0.5
1777411092,11405,damage_taken,0.5
1777411092,12782,damage_taken,0.5
1777411092,40551,damage_taken,0.25
1777411092,45259,damage_taken,0.25
1777411092,46672,damage_taken,1.0
1777411092,48732,damage_taken,1.0
1777411092,50841,damage_taken,1.0
1778005450,17772,damage_taken,0.25
1778005450,17772,damage_taken,0.25
1778005450,19260,damage_taken,0.5
1778005450,76166,damage_taken,1.0
1778005450,76710,damage_taken,1.0
1778006967,8063,damage_taken,0.5
1778006967,9830,damage_taken,0.5
1778006967,13953,damage_taken,1.0
1778006967,20027,damage_taken,1.0
1778006967,25264,damage_taken,0.5
1778006967,25638,damage_taken,0.5
1778006967,27747,damage_taken,1.0
1778009131,7803,damage_taken,0.25
1778009131,29468,damage_taken,0.5
1778009131,29519,damage_taken,0.25
1778009131,29758,damage_taken,0.5
1778009131,29758,damage_taken,0.5
1778009131,29996,damage_taken,1.0
1778009131,29996,damage_taken,1.0
1778009334,20840,damage_taken,0.5
1778009334,43219,damage_taken,1.0
1778009334,55586,damage_taken,1
1778009334,59839,damage_taken,1
1778009334,59839,damage_taken,1
1778009334,63378,damage_taken,0.25
1778009818,24732,damage_taken,0.25
1778009818,48164,damage_taken,1
1778009818,48232,damage_taken,1
1778009818,85230,damage_taken,0.5
1778009818,85332,damage_taken,0.25
1778009818,85723,damage_taken,0.25
1778009818,86812,damage_taken,0.25
1778009818,105548,damage_taken,1.0
1778011919,24014,damage_taken,1.0
1778011919,24099,damage_taken,0.5
1778011919,28571,damage_taken,0.25
1778011919,47148,damage_taken,1
1778011919,47896,damage_taken,0.25
1778025967,22016,damage_taken,0.25
1778025967,25404,damage_taken,1
1778026008,2601,damage_taken,0.25
1778026022,8655,damage_taken,1.0
1778026022,12809,damage_taken,0.5
1778026022,14067,damage_taken,1.0
1778026022,14967,damage_taken,0.5
1778026319,5805,damage_taken,0.5
1778026319,8459,damage_taken,1.0
1778026319,12814,damage_taken,0.5
1778026319,19364,damage_taken,0.5
1778026319,26641,damage_taken,1.0
1778026319,29855,damage_taken,0.25
1778026319,33666,damage_taken,0.25
1778026319,36488,damage_taken,0.25
1778026319,37406,damage_taken,0.25
1778026319,45899,damage_taken,0.5
1778026376,5947,damage_taken,0.5
1778026376,8141,damage_taken,1.0
1778026376,9689,damage_taken,0.25
1778026376,24147,damage_taken,0.5
1778026376,25082,damage_taken,0.5
1778026880,15199,damage_taken,0.25
1778026880,16695,damage_taken,0.25
1778026880,21910,damage_taken,0.25
1778026880,32152,damage_taken,0.25
1778026880,84150,damage_taken,0.25
1778026880,87178,damage_taken,0.5
1778026880,95121,damage_taken,0.5
1778026880,98761,damage_taken,1.0
1778026880,106297,damage_taken,0.25
1778026880,108355,damage_taken,0.25
1778026880,117718,damage_taken,1
1778026880,128849,damage_taken,1
1778039743,21288,damage_taken,0.25
1778039743,32568,damage_taken,0.5
1778039743,40379,damage_taken,0.5
1778039743,41722,damage_taken,1.0
1778039743,42776,damage_taken,1.0
1778039743,42776,damage_taken,1.0
1778039743,44515,damage_taken,0.25
1778056700,3966,damage_taken,0.25
1778056700,23774,damage_taken,0.25
1778056700,31571,damage_taken,0.25
1778056700,49826,damage_taken,1
1778056700,79928,damage_taken,0.25
1778056700,80793,damage_taken,0.25
1778056700,82324,damage_taken,1.0
1778056700,83737,damage_taken,0.25
1778056700,97019,damage_taken,0.5
1778056700,98396,damage_taken,0.25
1778056700,100523,damage_taken,0.25
1778056700,102292,damage_taken,1.0
1778056986,3664,damage_taken,1.0
1778056986,5997,damage_taken,0.25
1778056986,11467,damage_taken,0.25
1778056986,22044,damage_taken,0.5
1778056986,23679,damage_taken,0.25
1778056986,23815,damage_taken,0.5
1778056986,25601,damage_taken,0.25
1778056986,26519,damage_taken,0.5
1778056986,27881,damage_taken,0.5
1778056986,28493,damage_taken,1.0
1778056986,28493,damage_taken,0.5
1778057136,3343,damage_taken,0.5
1778057136,12693,damage_taken,1.0
1778057136,22684,damage_taken,0.5
1778057136,25654,damage_taken,0.25
1778057136,26436,damage_taken,0.25
1778057136,42665,damage_taken,0.25
1778057136,43771,damage_taken,0.25
1778057433,40366,damage_taken,0.25
1778057433,66765,damage_taken,1
1778057433,66816,damage_taken,0.5
1778057433,68346,damage_taken,0.25
1778057433,72480,damage_taken,1.0
1778057511,82335,damage_taken,0.25
1778057511,83662,damage_taken,0.25
1778057511,86779,damage_taken,1.0
1778057511,88327,damage_taken,0.25
1778057511,91765,damage_taken,0.25
1778057511,91765,damage_taken,0.25
1778057511,92873,damage_taken,0.25
1778057787,2750,damage_taken,0.25
1778057787,10031,damage_taken,0.25
1778057787,12155,damage_taken,0.5
1778057787,17362,damage_taken,0.5
1778057787,19682,damage_taken,0.25
1778057787,21519,damage_taken,1.0
1778057787,22215,damage_taken,0.25
1778057787,23508,damage_taken,0.5
1778057787,29989,damage_taken,0.5
1778057787,36352,damage_taken,0.25
1778058330,13401,damage_taken,0.5
1778058330,31744,damage_taken,0.25
1778058522,17423,damage_taken,0.25
1778058693,7506,damage_taken,0.5
1778058693,24524,damage_taken,1.0
1778058693,58369,damage_taken,0.25
1778058693,73470,damage_taken,0.25
1778058693,84704,damage_taken,0.25
1778147339,18086,damage_taken,0.25
1778147339,61258,damage_taken,1
1778147339,61360,damage_taken,1
1778147339,61360,damage_taken,1
1778147417,89962,damage_taken,0.25
1778147417,95042,damage_taken,0.25
1778147417,105340,damage_taken,0.25
1778147417,110761,damage_taken,0.25
1778147417,110795,damage_taken,0.5
1778147417,111289,damage_taken,0.25
1778147417,111696,damage_taken,1.0
1778147417,112615,damage_taken,1
1778168296,23476,damage_taken,0.25
1778168296,25268,damage_taken,0.25
1778200946,59685,damage_taken,0.25
1778200946,91766,damage_taken,1.0
1778200946,99032,damage_taken,1.0
1778200946,107453,damage_taken,1
1778200946,125485,damage_taken,0.25
1778200946,129144,damage_taken,0.25
1778200946,129144,damage_taken,0.25
1778200946,228432,damage_taken,0.25
1778200946,344021,damage_taken,0.25
1778200946,349654,damage_taken,0.25
1778200946,372487,damage_taken,0.25
1778201915,18971,damage_taken,0.5
1778201915,19669,damage_taken,0.25
1778201915,20246,damage_taken,1
1778201915,21419,damage_taken,0.25
1778201915,22813,damage_taken,0.5
1778201915,23697,damage_taken,1.0
1778201915,24122,damage_taken,1.0
1778201915,24241,damage_taken,0.25
1778267110,10751,damage_taken,0.25
1778267729,36593,damage_taken,0.25
1778267729,74603,damage_taken,0.25
1778267729,85197,damage_taken,0.25
1778267729,89849,damage_taken,1.0
1778267729,90053,damage_taken,1.0
1778267729,109539,damage_taken,1
1778267729,117275,damage_taken,0.25
1778268003,11704,damage_taken,0.25
1778268003,16545,damage_taken,0.5
1778268003,47537,damage_taken,0.25
1778268003,49909,damage_taken,0.25
1778268003,55691,damage_taken,0.5
1778268003,71506,damage_taken,0.25
1778268003,71758,damage_taken,0.25
1778268003,76727,damage_taken,0.5
1778268003,95024,damage_taken,0.5
1778268003,103837,damage_taken,0.25
1778268003,104890,damage_taken,1.0
1778295084,21349,damage_taken,1.0
1778295084,21740,damage_taken,0.5
1778295084,22182,damage_taken,0.25
1778295101,20482,damage_taken,0.5
1778295101,23049,damage_taken,0.5
1778295101,25366,damage_taken,1.0
1778295101,41370,damage_taken,0.25
1778295101,45212,damage_taken,0.5
1778295101,46216,damage_taken,0.5
1778295101,60052,damage_taken,1.0
1778295101,64681,damage_taken,0.25
1778295101,65959,damage_taken,0.25
1778295101,80895,damage_taken,0.25
1778320496,26991,damage_taken,0.5
1778320496,30376,damage_taken,1.0
1778320496,34630,damage_taken,1.0
1778320496,40667,damage_taken,0.25
1778361758,30702,damage_taken,0.5
1778361758,43439,damage_taken,0.25
1778361758,46760,damage_taken,0.5
1778361758,54584,damage_taken,1.0
1778361758,94988,damage_taken,1
1778361758,96858,damage_taken,0.25
1778361841,144859,damage_taken,0.25
1778361841,151182,damage_taken,1.0
1778361930,16597,damage_taken,0.5
1778361930,75366,damage_taken,1
1778361930,80146,damage_taken,1
1778361930,86391,damage_taken,1.0
1778361930,94603,damage_taken,1
1778361930,99810,damage_taken,1
1778363477,48204,damage_taken,0.25
1778363477,57525,damage_taken,1.0
