session_id,timestamp_ms,event_type,value
1776865957,54611,ability_loss,hit
1776869078,6241,ability_loss,hit
1776869078,16208,ability_loss,hit
1776869078,18877,ability_loss,hit
1776869078,22874,ability_loss,hit
1776869078,30408,ability_loss,hit
1776869078,31479,ability_loss,hit
1776869078,33060,ability_loss,hit
1776876430,21823,ability_loss,hit
1776876430,23105,ability_loss,hit
1776876430,25925,ability_loss,hit
1776876430,38767,ability_loss,hit
1776876430,42389,ability_loss,hit
1776876430,60639,ability_loss,hit
1776876430,61268,ability_loss,hit
1776876430,67120,ability_loss,hit
1776876430,77872,ability_loss,hit
1776876430,77906,ability_loss,hit
1776876430,80525,ability_loss,hit
1776876430,82331,ability_loss,hit
1776876430,88029,ability_loss,hit
1776922675,20953,ability_loss,hit
1776922675,60579,ability_loss,hit
1776922675,62263,ability_loss,hit
1776922675,64134,ability_loss,hit
1776922675,75638,ability_loss,hit
1776922675,84383,ability_loss,hit
1777411092,5765,ability_loss,hit
1777411092,11405,ability_loss,hit
1777411092,12782,ability_loss,hit
1777411092,40551,ability_loss,hit
1777411092,45259,ability_loss,hit
1777411092,46672,ability_loss,hit
1777411092,48732,ability_loss,hit
1777411092,50841,ability_loss,hit
1778005450,17772,ability_loss,hit
1778005450,17772,ability_loss,hit
1778005450,19260,ability_loss,hit
1778005450,76166,ability_loss,hit
1778005450,76710,ability_loss,hit
1778006967,8063,ability_loss,hit
1778006967,9830,ability_loss,hit
1778006967,13953,ability_loss,hit
1778006967,20027,ability_loss,hit
1778006967,25264,ability_loss,hit
1778006967,25638,ability_loss,hit
1778006967,27747,ability_loss,hit
1778009131,7803,ability_loss,hit
1778009131,29468,ability_loss,hit
1778009131,29519,ability_loss,hit
1778009131,29758,ability_loss,hit
1778009131,29758,ability_loss,hit
1778009131,29996,ability_loss,hit
1778009131,29996,ability_loss,hit
1778009334,17432,ability_loss,discard
1778009334,20840,ability_loss,hit
1778009334,36315,ability_loss,discard
1778009334,41724,ability_loss,discard
1778009334,43219,ability_loss,hit
1778009334,63378,ability_loss,hit
1778009818,20205,ability_loss,discard
1778009818,24732,ability_loss,hit
1778009818,85230,ability_loss,hit
1778009818,85332,ability_loss,hit
1778009818,85723,ability_loss,hit
1778009818,86812,ability_loss,hit
1778009818,105548,ability_loss,hit
1778011919,24014,ability_loss,hit
1778011919,24099,ability_loss,hit
1778011919,28571,ability_loss,hit
1778011919,35393,ability_loss,discard
1778011919,47148,ability_loss,hit
1778011919,47896,ability_loss,hit
1778025967,22016,ability_loss,hit
1778025967,25404,ability_loss,hit
1778026008,2601,ability_loss,hit
1778026022,8655,ability_loss,hit
1778026022,12809,ability_loss,hit
1778026022,14067,ability_loss,hit
1778026022,14967,ability_loss,hit
1778026319,5805,ability_loss,hit
1778026319,8459,ability_loss,hit
1778026319,12814,ability_loss,hit
1778026319,19364,ability_loss,hit
1778026319,26641,ability_loss,hit
1778026319,29855,ability_loss,hit
1778026319,33666,ability_loss,hit
1778026319,36488,ability_loss,hit
1778026319,37406,ability_loss,hit
1778026319,45899,ability_loss,hit
1778026376,5947,ability_loss,hit
1778026376,8141,ability_loss,hit
1778026376,9689,ability_loss,hit
1778026376,24147,ability_loss,hit
1778026376,25082,ability_loss,hit
1778026880,15199,ability_loss,hit
1778026880,16695,ability_loss,hit
1778026880,21910,ability_loss,hit
1778026880,32152,ability_loss,hit
1778026880,84150,ability_loss,hit
1778026880,87178,ability_loss,hit
1778026880,95121,ability_loss,hit
1778026880,98761,ability_loss,hit
1778026880,106297,ability_loss,hit
1778026880,108355,ability_loss,hit
1778026880,115586,ability_loss,discard
1778026880,117718,ability_loss,hit
1778039743,21288,ability_loss,hit
1778039743,32568,ability_loss,hit
1778039743,40379,ability_loss,hit
1778039743,41722,ability_loss,hit
1778039743,42776,ability_loss,hit
1778039743,42776,ability_loss,hit
1778039743,44515,ability_loss,hit
1778056314,21382,ability_loss,discard
1778056314,25041,ability_loss,discard
1778056372,11928,ability_loss,discard
1778056700,3966,ability_loss,hit
1778056700,23774,ability_loss,hit
1778056700,31571,ability_loss,hit
1778056700,77088,ability_loss,discard
1778056700,79928,ability_loss,hit
1778056700,80793,ability_loss,hit
1778056700,82324,ability_loss,hit
1778056700,83737,ability_loss,hit
1778056700,85537,ability_loss,discard
1778056700,97019,ability_loss,hit
1778056700,98396,ability_loss,hit
1778056700,100523,ability_loss,hit
1778056700,102292,ability_loss,hit
1778056986,3664,ability_loss,hit
1778056986,5997,ability_loss,hit
1778056986,11467,ability_loss,hit
1778056986,22044,ability_loss,hit
1778056986,23679,ability_loss,hit
1778056986,23815,ability_loss,hit
1778056986,25601,ability_loss,hit
1778056986,26519,ability_loss,hit
1778056986,27881,ability_loss,hit
1778056986,28493,ability_loss,hit
1778056986,28493,ability_loss,hit
1778057136,3343,ability_loss,hit
1778057136,12693,ability_loss,hit
1778057136,22684,ability_loss,hit
1778057136,25654,ability_loss,hit
1778057136,26436,ability_loss,hit
1778057136,42665,ability_loss,hit
1778057136,43771,ability_loss,hit
1778057433,17861,ability_loss,discard
1778057433,32015,ability_loss,discard
1778057433,34293,ability_loss,discard
1778057433,40366,ability_loss,hit
1778057433,66816,ability_loss,hit
1778057433,68346,ability_loss,hit
1778057433,72480,ability_loss,hit
1778057511,82335,ability_loss,hit
1778057511,83662,ability_loss,hit
1778057511,86779,ability_loss,hit
1778057511,88327,ability_loss,hit
1778057511,91765,ability_loss,hit
1778057511,91765,ability_loss,hit
1778057511,92873,ability_loss,hit
1778057787,2750,ability_loss,hit
1778057787,10031,ability_loss,hit
1778057787,12155,ability_loss,hit
1778057787,17362,ability_loss,hit
1778057787,19682,ability_loss,hit
1778057787,21519,ability_loss,hit
1778057787,22215,ability_loss,hit
1778057787,23508,ability_loss,hit
1778057787,29989,ability_loss,hit
1778057787,36352,ability_loss,hit
1778058330,13401,ability_loss,hit
1778058330,31744,ability_loss,hit
1778058522,17423,ability_loss,hit
1778058693,7506,ability_loss,hit
1778058693,22024,ability_loss,discard
1778058693,24524,ability_loss,hit
1778058693,53362,ability_loss,discard
1778058693,58369,ability_loss,hit
1778058693,73470,ability_loss,hit
